"","address","lon","lat"
"1658","191040, г.Санкт-Петербург, улица Достоевского, д. 2/5, литера А пом. 1Н, 6Н,  8Н, 9Н",NA,NA
"1659","193313, г.Санкт-Петербург, проспект Большевиков, д. 3, к. 1, литера А пом. 3Н",NA,NA
"1660","191065, г.Санкт-Петербург, Невский проспект, д. 7-9, литера А",30.3141926,59.9365765
"1661","197046, г.Санкт-Петербург, улица Льва Толстого, д. 10, литера А",30.326409,59.96446
"1662","196653, Санкт-Петербург, город Колпино, Павловская улица, д. 1/21, литера А пом. 1-Н",NA,NA
"1663","195298, г.Санкт-Петербург, проспект Косыгина, д. 28, к. 1, литера А пом. 4Н",30.494718,59.945863
"1664","194356, г.Санкт-Петербург, проспект Луначарского, д. 5, к. 1, литера А пом. 18-Н",NA,NA
"1665","194352, г.Санкт-Петербург, Придорожная аллея, д. 19, литера А пом. 9-Н",NA,NA
"1666","198005, г.Санкт-Петербург, Измайловский проспект, д. 7, литера А пом. 1н,3н",NA,NA
"1667","190000, г.Санкт-Петербург, Галерная улица, д. 9, литера А пом. 4н",NA,NA
"1668","г.Санкт-Петербург, участок набережной реки Невы ""Дворцовый мост - Благовещенский мост"", литера А",NA,NA
"1669","196600, Санкт-Петербург, город Пушкин, Леонтьевская улица, д. 35, литера А",30.411788,59.725334
"1670","190000, г.Санкт-Петербург, Мясная улица, д. 11, литера А",30.2790693,59.9196875
"1671","г.Санкт-Петербург, участок набережной реки Большой Невки ""Сампсониевский мост-Гренадерский мост"", литера А",NA,NA
"1672","г.Санкт-Петербург, набережная Кутузова, д. 2, литера А, сооружение 1",NA,NA
"1673","г.Санкт-Петербург, Выборгская набережная, д. 29, литера А, сооружение 1",NA,NA
"1674","196233, г.Санкт-Петербург, Витебский проспект, д. 108, литера А пом. 1ЛК",NA,NA
"1675","192007, г.Санкт-Петербург, Лиговский проспект, д. 130, литера А пом. 14-Н,15-Н,22-Н,23-Н,24-Н,25-Н,26-Н,27-Н",NA,NA
"1676","г.Санкт-Петербург, проспект Героев, д. 24, к. 2, литера А пом. 43Н",NA,NA
"1677","г.Санкт-Петербург, улица Маршала Захарова, д. 19, к. 2, литера А",30.191034,59.853206
"1678","193029, г.Санкт-Петербург, проспект Елизарова, д. 45, литера А",30.404238,59.893088
"1679","197346, г.Санкт-Петербург, улица Академика Павлова, д. 13, литера А",30.305327,59.976314
"1680","198205, г.Санкт-Петербург, Авангардная улица, д. 16, литера А",30.184254,59.834307
"1681","195176, г.Санкт-Петербург, шоссе Революции, д. 19, литера А",30.421066,59.958831
"1682","197183, г.Санкт-Петербург, Школьная улица, д. 74, литера А",30.258058,59.986529
"1683","193012, г.Санкт-Петербург, проспект Обуховской Обороны, д. 223, литера А",30.46592,59.864051
"1684","194291, г.Санкт-Петербург, улица Кустодиева, д. 8, литера А",30.356072,60.04334
"1685","196233, г.Санкт-Петербург, Витебский проспект, д. 79, к. 2, литера А",30.36532,59.839714
"1686","198152, г.Санкт-Петербург, улица Примакова, д. 18, литер А",30.276951,59.868034
"1687","190121, г.Санкт-Петербург, улица Писарева, д. 16, литера А",30.2860555,59.9264987
"1688","194214, г.Санкт-Петербург, Ракитовская улица, д. 29, литера А",30.307737,60.029799
"1689","197374, г.Санкт-Петербург, улица Савушкина, д. 128, к. 2, литера А",30.200176,59.988075
"1690","197227, г.Санкт-Петербург, Байконурская улица, д. 7, к. 2, литера А",30.277948,60.000757
"1691","196158, г.Санкт-Петербург, улица Ленсовета, д. 79, литера А",30.337527,59.837406
"1692","195279, г.Санкт-Петербург, Ириновский проспект, д. 17, к. 5, литера А",30.465102,59.95307
"1693","192236, г.Санкт-Петербург, Софийская улица, д. 19, к. 2, литера А",30.388363,59.880952
"1694","189510, Санкт-Петербург, город Ломоносов, Ораниенбаумский проспект, д. 39а, литера Б",29.7742724,59.8974668
"1695","194295, г.Санкт-Петербург, проспект Художников, д. 15, к. 4, литера А",30.347783,60.037898
"1696","188512, Санкт-Петербург, город Ломоносов, улица Дегтярева, д. 1/7, литера А",29.763188,59.908568
"1697","198013, г.Санкт-Петербург, Бронницкая улица, д. 32, литера А",30.3241539,59.913168
"1698","198020, г.Санкт-Петербург, Курляндская улица, д. 20, литер А пом. 1Н,3Н-11Н",NA,NA
"1699","192239, г.Санкт-Петербург, улица Димитрова, д. 10, к. 3, литера А",30.377731,59.849208
"1700","195067, г.Санкт-Петербург, проспект Маршала Блюхера, д. 51, к. 2, литера А",30.421054,59.973164
"1701","189620, Санкт-Петербург, город Пушкин, Леонтьевская улица, д. 35, литера Б",30.411788,59.725334
"1702","198903, Санкт-Петербург, город Петергоф, Суворовский городок, д. 69, к. 6, литера А",29.9325511,59.8599815
"1703","196657, Санкт-Петербург, город Колпино, Пролетарская улица, д. 135, литера А",30.564537,59.744618
"1704","198303, г.Санкт-Петербург, проспект Маршала Жукова, д. 26, к. 2, литер А",30.233974,59.858413
"1705","198095, г.Санкт-Петербург, проспект Стачек, д. 5, литер А",30.27523,59.897143
"1706","195112, г.Санкт-Петербург, Уткин проспект, д. 2, литера Б",30.4226006,59.9345498
"1707","199026, г.Санкт-Петербург, 19-я линия В.О., д. 22, литера А",30.2757,59.939413
"1708","193232, г.Санкт-Петербург, улица Тельмана, д. 47, литера А",30.4855984,59.892639
"1709","193079, г.Санкт-Петербург, улица Новоселов, д. 21, литера Ш",30.462863,59.88263
"1710","193232, г.Санкт-Петербург, проспект Большевиков, д. 23, литера Ч",30.481686,59.904195
"1711","199048, г.Санкт-Петербург, 14-я линия В.О., д. 77, литера А",30.263591,59.944977
"1712","196233, г.Санкт-Петербург, Витебский проспект, д. 107, литера Т",30.3667132,59.844253
"1713","197755, Санкт-Петербург, поселок Лисий Нос, Новоцентральная улица, д. 21/7, литера А",30.006636,60.009459
"1714","197373, г.Санкт-Петербург, проспект Авиаконструкторов, д. 14, литера А",30.2376503,60.0175495
"1715","197374, г.Санкт-Петербург, Яхтенная улица, д. 9, к. 4, литера А",30.218928,59.989864
"1716","195257, г.Санкт-Петербург, улица Вавиловых, д. 12, литера А",30.3870101,60.0231196
"1717","197349, г.Санкт-Петербург, Репищева улица, д. 17, к. 2, литера А",30.286007,60.025206
"1718","194223, г.Санкт-Петербург, улица Курчатова, д. 6, к. 3, литера А",30.358639,60.007837
"1719","194356, г.Санкт-Петербург, улица Асафьева, д. 1, литера А",30.319926,60.047428
"1720","197374, г.Санкт-Петербург, Приморский проспект, д. 143, к. 3, литера А",30.209533,59.985908
"1721","195027, г.Санкт-Петербург, Среднеохтинский проспект, д. 5, к. 2, литер А",30.41546,59.945695
"1722","198302, г.Санкт-Петербург, улица Морской Пехоты, д. 14, литера А пом. 9-Н,10-Н,11-Н,12-Н,13-Н,14-Н,15-Н,16-Н,17-Н,18-Н,19-Н,20-Н,21-Н,22-Н,23-Н, 24-Н, 25-Н, 26-Н, 27-Н, ЛК-1,ЛК-2,ЛК-3",NA,NA
"1723","г.Санкт-Петербург, 3-я линия 1-й половины, д. 10а, литера А",30.296117,60.016632
"1724","г.Санкт-Петербург, Мебельная улица, д. 21, к. 3, литера А",30.214341,59.997412
"1725","195027, г.Санкт-Петербург, Краснодонская улица, д. 7, литер А пом. 1Н",NA,NA
"1726","191104, г.Санкт-Петербург, Литейный проспект, д. 51, литера А пом. 15 ЛК, 20Н, 22Н, 23Н, 28Н, 38Н, 44Н, 45Н",NA,NA
"1727","193230, г.Санкт-Петербург, Искровский проспект, д. 33, литера Ю",30.475668,59.894875
"1728","197374, г.Санкт-Петербург, Школьная улица, д. 114, к. 1, литера А",30.212939,59.991233
"1729","198099, г.Санкт-Петербург, улица Зои Космодемьянской, д. 31, литера А",30.259343,59.89268
"1730","Санкт-Петербург, поселок Смолячково, Приморское шоссе, д. 678, литера Н,  (ДОЛ ""Ласточка)",NA,NA
"1731","г.Санкт-Петербург, Комендантский проспект, д. 26, к. 2, литера А",30.24934,60.013156
"1732","Санкт-Петербург, поселок Шушары, Пушкинская улица, д. 42, литера А",30.375532,59.804975
"1733","194362, Санкт-Петербург, поселок Парголово, проспект Энгельса, д. 162, литера Р",30.3485455,60.0702226
"1734","г.Санкт-Петербург, Богатырский проспект, д. 50, к. 2, литера А",30.216643,60.004168
"1735","196247, г.Санкт-Петербург, улица Костюшко, д. 2, литера М",30.2937806,59.849234
"1736","191036, г.Санкт-Петербург, Лиговский проспект, д. 8, литер А",30.363939,59.934462
"1737","г.Санкт-Петербург, проспект Стачек, д. 90, к. 2, литера А",30.261265,59.867311
"1738","г.Санкт-Петербург, улица Грибакиных, д. 11, литера А",30.467319,59.859139
"1739","Санкт-Петербург, город Петергоф, Ораниенбаумское шоссе, д. 1, литера М",29.8439229,59.8958348
"1740","г.Санкт-Петербург, Белый остров, д. 1, литера Д",30.215278,59.911389
"1741","193012, г.Санкт-Петербург, улица Грибакиных, д. 27, литера А",30.457597,59.84875
"1742","г.Санкт-Петербург, Касимовская улица, д. 7, литера А",37.6544113,55.5987927
"1743","г.Санкт-Петербург, Гжатская улица, д. 22, к. 4, литера А пом. 51-Н",NA,NA
"1744","195112, г.Санкт-Петербург, Новочеркасский проспект, д. 8, к. 1, литера А",30.408342,59.9374352
"1745","г.Санкт-Петербург, Вербная улица, д. 11, литера А",30.2836631,60.0217574
"1746","192283, г.Санкт-Петербург, Загребский бульвар, д. 31, к. 2, литера А",30.408634,59.834089
"1747","г.Санкт-Петербург, улица Щербакова, д. 16, литера А",30.290386,60.026846
"1748","г.Санкт-Петербург, Миллионная улица, д. 14, литера А",30.3231119,59.9430169
"1749","197373, г.Санкт-Петербург, проспект Авиаконструкторов, д. 21, к. 1, литера А",30.238823,60.017643
"1750","Санкт-Петербург, город Пушкин, Малиновская улица, д. 11, к. 3, литера А",30.4212908,59.6977798
"1751","193318, г.Санкт-Петербург, Товарищеский проспект, д. 2, к. 3, литера А",30.480219,59.924608
"1752","Санкт-Петербург, поселок Шушары, Школьная улица, д. 19, литера А",30.3743858,59.8119065
"1753","г.Санкт-Петербург, Гагаринская улица, д. 32, литера В",30.3433086,59.9434351
"1754","г.Санкт-Петербург, Рижский проспект, д. 3, к. 2, литера В",30.294615,59.914086
"1755","193167, г.Санкт-Петербург, набережная Обводного канала, д. 15, литера С",30.384596,59.91751
"1756","Санкт-Петербург, город Сестрорецк, по дороге к санаторию ""Белые ночи""",29.952511,60.11946
"1757","г.Санкт-Петербург, набережная Обводного канала, д. 134-136-138, к. 246, литера А",30.2881,59.9096
"1758","г.Санкт-Петербург, набережная Обводного канала, д. 134-136-138, к. 237, литера А пом. 1-Н, 2-Н, 3-Н, 5-Н,  6-Н, 7-Н, 8-Н, 9-Н, 10-Н, 12-Н, 13-Н, 14-Н",NA,NA
"1759","197373, г.Санкт-Петербург, улица Ильюшина, д. 22, литера А пом. 1-Н, 2-Н",NA,NA
"1760","196600, Санкт-Петербург, город Пушкин, Набережная улица, д. 4/25, литера А",30.4153442,59.7166405
"1761","194100, г.Санкт-Петербург, Лесной проспект, д. 59, к. 7, литера Д пом. 5-Н",NA,NA
"1762","191011, г.Санкт-Петербург, Думская улица, д. 1-3, литера А пом. 1Н,12Н,2Н,21Н,22Н,31Н,32Н,36Н,45Н,46Н,47Н,48Н,49Н",NA,NA
"1763","191011, г.Санкт-Петербург, набережная реки Фонтанки, д. 15, литера А пом. 19-Н,26-Н,27-Н,28-Н,29-Н,30-Н,31-Н,43-Н,44-Н,7-Н,8-Н,Л-1,Л-2",NA,NA
"1764","197022, г.Санкт-Петербург, набережная реки Малой Невки, д. 1, литера Б",30.3036313,59.9794231
"1765","г.Санкт-Петербург, улица Чайковского, д. 12, к. 3, литера А",30.345759,59.947616
"1766","Ленинградская область, Ломоносовский муниципальный район, Виллозское сельское поселение, пгт Горелово, ул. Коммунаров, д. 188, корпус 1 пом. 28-Н",NA,NA
"1767","195256, г.Санкт-Петербург, проспект Науки, д. 14, к. 5, литера А",30.404085,60.013377
"1768","г.Санкт-Петербург, улица Руставели, д. 66, литера А пом. 5Н",NA,NA
"1769","г.Санкт-Петербург, Захарьевская улица, д. 14, литера Б пом. 1Н,3Н,4Н,Л-4",NA,NA
"1770","г.Санкт-Петербург, улица Генерала Симоняка, д. 9, литера А пом. 1-Н,8-Н,9-Н",NA,NA
"1771","191002, г.Санкт-Петербург, улица Достоевского, д. 9, литера А пом. 6-Н",NA,NA
"1772","196600, Санкт-Петербург, город Пушкин, Московская улица, д. 47/15, литера А пом. 1-ЛК,1-Н,2-ЛК,2-Н,4-Н,5-Н,6-Н,7-Н,8-Н",NA,NA
"1773","г.Санкт-Петербург, Аничков мост, литера А",30.3433832,59.9332424
"1774","194356, г.Санкт-Петербург, проспект Просвещения, д. 23, литера А пом. 1-Н",NA,NA
"1775","г.Санкт-Петербург, проспект Ветеранов, д. 76, литера А пом. 32-Н",NA,NA
"1776","193019, г.Санкт-Петербург, Фаянсовая улица, д. 18, литера Ж",30.3951776,59.910786
"1777","195257, г.Санкт-Петербург, Гражданский проспект, д. 83, к. 1, литера А пом. 1Н",NA,NA
"1778","197198, г.Санкт-Петербург, Большая Пушкарская улица, д. 29, литера А пом. 1-Н",NA,NA
"1779","196158, г.Санкт-Петербург, улица Орджоникидзе, д. 31, литера А пом. 1Н",NA,NA
"1780","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 25/2, литера Б",30.298897,59.957118
"1781","196650, Санкт-Петербург, город Колпино, улица Братьев Радченко, д. 12, литера А пом. 1Н,2Н",NA,NA
"1782","г.Санкт-Петербург, Малая Конюшенная улица, д. 1-3, литера А",30.325537,59.93861
"1783","г.Санкт-Петербург, улица Марата, д. 16, литера Б пом. 12-Н",NA,NA
"1784","г.Санкт-Петербург, Лиговский проспект, д. 56, литера В",30.357466,59.924388
"1785","196600, Санкт-Петербург, город Пушкин, Новая улица, д. 28, литера А",30.412664,59.7264573
"1786","г.Санкт-Петербург, Рыбацкий проспект, д. 2, литера А",30.496802,59.842482
"1787","г.Санкт-Петербург, участок набережной рек Крестовки и Ср.Невки""Мало-Крестовский мост-2-й Елагин мост, литера А",NA,NA
"1788","г.Санкт-Петербург, участок набережной канала Грибоедова ""Коломенский мост-Мало-Калинкин мост"", литера А",NA,NA
"1789","196210, г.Санкт-Петербург, Пулковское шоссе, д. 41, литера Г107",30.2685242,59.798298
"1790","191011, г.Санкт-Петербург, Садовая улица, д. 14/52, литера А пом. 16Н",NA,NA
"1791","193015, г.Санкт-Петербург, Шпалерная улица, д. 50а, литера А",30.3707425,59.9489801
"1792","191186, г.Санкт-Петербург, Малая Морская улица, д. 5, литера А пом. 7Н,8Н,9Н,10Н,11Н,12Н",NA,NA
"1793","Санкт-Петербург, город Сестрорецк, набережная реки Сестры, д. 14, литера А",29.9687112,60.0990364
"1794","190000, г.Санкт-Петербург, переулок Гривцова, д. 8, литера А пом. 1н",NA,NA
"1795","191011, г.Санкт-Петербург, набережная канала Грибоедова, д. 2б, литера А",30.329454,59.941104
"1796","191167, г.Санкт-Петербург, Миргородская улица, д. 3, литера Л",30.3782402,59.9215141
"1797","197341, г.Санкт-Петербург, Фермское шоссе, д. 34, литера А",30.309616,60.0200656
"1798","197227, г.Санкт-Петербург, проспект Сизова, д. 15, литера А",30.275562,60.007914
"1799","189610, Санкт-Петербург, город Кронштадт, улица Велещинского, д. 18, литера А",29.7587095,59.9940566
"1800","193231, г.Санкт-Петербург, проспект Большевиков, д. 4, к. 2, литера А",30.477496,59.917571
"1801","196191, г.Санкт-Петербург, Новоизмайловский проспект, д. 22, к. 3, литера А",30.307978,59.862224
"1802","г.Санкт-Петербург, проспект Сизова, д. 24, литера А",30.27434,60.010696
"1803","195027, г.Санкт-Петербург, Большеохтинский проспект, д. 14, литер А пом. 1Н",NA,NA
"1804","г.Санкт-Петербург, 7-я Красноармейская улица, д. 26, литера А",30.3098453,59.9114358
"1805","г.Санкт-Петербург, улица Доблести, д. 24, к. 3, литера А",30.178654,59.854631
"1806","195279, г.Санкт-Петербург, проспект Ударников, д. 27, к. 3, литера А",30.476486,59.951413
"1807","195298, г.Санкт-Петербург, Белорусская улица, д. 26, к. 2, литера А",30.500033,59.943565
"1808","Санкт-Петербург, город Колпино, бульвар Свободы, литера Г, сооружение 1",NA,NA
"1809","192236, г.Санкт-Петербург, Софийская улица, д. 40, к. 4, литера А",30.41181,59.872532
"1810","191011, г.Санкт-Петербург, Невский проспект, д. 40-42, литера А пом. 19-Н,20-Н,22-Н,23-Н,31-Н,32-Н,41-Н,44-Н,45-Н,47-Н,50-Н,51-Н,56-Н,60-Н,62-Н,Л-6,Л-7",NA,NA
"1811","198510, Санкт-Петербург, город Петергоф, Никольская улица, д. 5, литера А",29.918591,59.875797
"1812","197198, г.Санкт-Петербург, Александровский парк, д. 1, литера Г",30.306798,59.951853
"1813","188512, Санкт-Петербург, город Ломоносов, Красноармейская улица, д. 20, литера А",29.778662,59.907457
"1814","188512, Санкт-Петербург, город Ломоносов, улица Ломоносова, д. 17, литера А",29.771893,59.913223
"1815","197760, Санкт-Петербург, город Кронштадт, Цитадельское шоссе, д. 2, литера А",29.751419,59.993544
"1816","197373, г.Санкт-Петербург, Планерная улица, д. 55, к. 2, литера А",30.227649,60.020134
"1817","198095, г.Санкт-Петербург, проспект Стачек, д. 18, литер А",30.277395,59.894247
"1818","193168, г.Санкт-Петербург, улица Дыбенко, д. 26, литера А",30.4834792,59.9074027
"1819","196233, г.Санкт-Петербург, проспект Космонавтов, д. 47, литера А",30.35183,59.850429
"1820","199004, г.Санкт-Петербург, 7-я линия В.О., д. 66, литера А",30.27498,59.945337
"1821","195269, г.Санкт-Петербург, Светлановский проспект, д. 62, к. 4, литера А",30.3947,60.039186
"1822","191167, г.Санкт-Петербург, Миргородская улица, д. 3, литера И",30.3782402,59.9215141
"1823","197348, г.Санкт-Петербург, Богатырский проспект, д. 7, к. 4, литера А",30.287064,60.00204
"1824","198510, Санкт-Петербург, город Петергоф, Царицынская улица, д. 2, литера А",29.916352,59.876195
"1825","197349, г.Санкт-Петербург, проспект Сизова, д. 32, к. 3, литера А",30.273428,60.0150652
"1826","г.Санкт-Петербург, улица Ленсовета, д. 45, к. 2, литера А",30.3280608,59.8414846
"1827","198302, г.Санкт-Петербург, улица Маршала Казакова, д. 14, к. 2, литера А",30.236788,59.858277
"1828","192289, г.Санкт-Петербург, Бухарестская улица, д. 134, литера А",30.416197,59.838297
"1829","197760, Санкт-Петербург, город Кронштадт, улица Комсомола, д. 14/16, литера А",29.7885048,59.9933482
"1830","198259, г.Санкт-Петербург, улица Тамбасова, д. 21, литера А",30.154718,59.830999
"1831","195027, г.Санкт-Петербург, проспект Металлистов, д. 18, к. 2, литера А",30.416261,59.94496
"1832","196641, Санкт-Петербург, поселок Металлострой, Пионерская улица, д. 1, литера А",30.572498,59.810269
"1833","Ленинградская область, Всеволожский район, Заневская волость, дер. Заневка, д.52, лит.А",NA,NA
"1834","194362, Санкт-Петербург, поселок Парголово, Торфяное, улица Вологдина, д. 14, к. 3, литера А",NA,NA
"1835","197348, г.Санкт-Петербург, Богатырский проспект, д. 5, к. 4, литера А",30.290444,60.001969
"1836","198510, Санкт-Петербург, город Петергоф, Константиновская улица, д. 1, литера А",29.917636,59.877314
"1837","194358, г.Санкт-Петербург, улица Симонова, д. 5, к. 1, литера А",30.324546,60.05708
"1838","193124, г.Санкт-Петербург, улица Пролетарской Диктатуры, д. 6, литер А пом. 10Н,11Н,12Н,18Н,5Н,6Н,7Н,8Н,9Н,Л1",NA,NA
"1839","г.Санкт-Петербург, проспект Космонавтов, д. 47, к. 5, литера А",30.35183,59.850429
"1840","191011, г.Санкт-Петербург, Невский проспект, д. 39, литера М",30.34005,59.932904
"1841","197374, г.Санкт-Петербург, Стародеревенская улица, д. 5, литера А",30.244728,59.987141
"1842","195298, г.Санкт-Петербург, улица Осипенко, д. 6, литер А",30.482669,59.9478355
"1843","г.Санкт-Петербург, Мебельная улица, д. 23, литера А",30.212487,59.996465
"1844","198302, г.Санкт-Петербург, проспект Стачек, д. 89, к. 2, литер А",30.2514348,59.861077
"1845","г.Санкт-Петербург, Московское шоссе, д. 3, к. 3, литера А",30.33454,59.833754
"1846","193012, г.Санкт-Петербург, улица Грибакиных, д. 3, литера Е пом. 1Н, 2ЛК, 2Н, 3Н, 4Н, 5Н, 6Н, 7Н, 8Н, 9Н, 10Н, 11Н, 12Н, 13Н, 14Н, 15Н",NA,NA
"1847","г.Санкт-Петербург, улица Маршала Захарова, д. 16, к. 4, литера А",30.169006,59.860049
"1848","г.Санкт-Петербург, набережная реки Фонтанки, д. 152а, литера Б",30.284056,59.914986
"1849","г.Санкт-Петербург, Коннолахтинский проспект, д. 12, к. 2, литера Д",30.128422,60.001602
"1850","193177, г.Санкт-Петербург, Шлиссельбургский проспект, д. 43, литера А",30.51404,59.832859
"1851","195009, г.Санкт-Петербург, улица Комсомола, д. 12, литера Ж",30.359736,59.95422
"1852","193079, г.Санкт-Петербург, Октябрьская набережная, д. 84, к. 1, литера А",30.467928,59.871814
"1853","Санкт-Петербург, город Сестрорецк, улица Борисова, д. 9, литера С",29.9699325,60.1022254
"1854","Санкт-Петербург, посёлок Парголово, улица Михаила Дудина, д. 25, к. 3, литера А",30.3278209,60.0716697
"1855","г.Санкт-Петербург, улица Турку, д. 28, к. 4, литера А",30.406289,59.869344
"1856","г.Санкт-Петербург, 5-й Предпортовый проезд, д. 8, к. 2, литера А",30.3135664,59.8360587
"1857","г.Санкт-Петербург, Богатырский проспект, д. 61, к. 2, литера А",30.206052,60.009003
"1858","Санкт-Петербург, поселок Парголово, Тихоокеанская улица, д. 16, литера А",30.2367174,60.0716082
"1859","Санкт-Петербург, город Ломоносов, улица Победы, д. 26, литера А",29.7691538,59.9009489
"1860","г.Санкт-Петербург, Пискаревский проспект, д. 49, литера З",30.4311937,59.9897973
"1861","Санкт-Петербург, город Кронштадт, Кронштадтское шоссе, д. 50, литера Ж",29.681207,60.0261247
"1862","190020, г.Санкт-Петербург, набережная Обводного канала, д. 134-136-138, литера А пом. 76-Н,77-Н,78-Н,80-Н,81-Н,82-Н,83-Н,84-Н,85-Н,86-Н,87-Н,88-Н",NA,NA
"1863","г.Санкт-Петербург, проспект Маршала Жукова, д. 19, литера А, сооружение 1",NA,NA
"1864","190121, г.Санкт-Петербург, набережная реки Фонтанки, д. 203, литера ЕД",NA,NA
"1865","196600, Санкт-Петербург, город Пушкин, Лицейский переулок, д. 7, литера А",30.399333,59.717805
"1866","г.Санкт-Петербург, Садовая улица, д. 28-30, к. 35",30.3260837,59.9301082
"1867","г.Санкт-Петербург, Хасанская улица, д. 1, литера А, сооружение 1",NA,NA
"1868","197374, г.Санкт-Петербург, Туристская улица, д. 11, к. 1, литера А пом. 2-Н",NA,NA
"1869","г.Санкт-Петербург, Ленинский проспект, д. 55, к. 4, литера А",30.170583,59.860796
"1870","г.Санкт-Петербург, улица Льва Толстого, д. 6, к. 2, литера А",30.320089,59.965442
"1871","196210, г.Санкт-Петербург, Пулковское шоссе, д. 41, литера Г104",30.2685242,59.798298
"1872","Санкт-Петербург, город Петергоф, улица Братьев Горкушенко, д. 8, литера А",29.913087,59.870529
"1873","194354, г.Санкт-Петербург, улица Есенина, д. 7, литера А",30.3314926,60.0386061
"1874","191123, г.Санкт-Петербург, улица Чайковского, д. 46-48, литера А пом. 1Н, 2Н, 3Н, 4Н, 51Н, 53Н, 6Н, 54Н",NA,NA
"1875","190000, г.Санкт-Петербург, проспект Ветеранов, д. 69, литер А пом. 14-Н,26-Н",NA,NA
"1876","191011, г.Санкт-Петербург, Невский проспект, д. 30, литера А пом. 3н",NA,NA
"1877","г.Санкт-Петербург, Старо-Калинкин мост",30.2782238,59.9151652
"1878","190000, г.Санкт-Петербург, набережная реки Мойки, д. 82, литера В",30.3015797,59.9302596
"1879","г.Санкт-Петербург, Заповедная улица, д. 53, литера Д",30.293997,60.050578
"1880","191180, г.Санкт-Петербург, набережная реки Фонтанки, д. 90, к. 3, литера А пом. 16н,17н,21н",NA,NA
"1881","198020, г.Санкт-Петербург, Нарвский проспект, д. 1/29, литера А",30.2753779,59.905988
"1882","192019, г.Санкт-Петербург, улица Седова, д. 9, литера А",30.3943181,59.9025437
"1883","194356, г.Санкт-Петербург, проспект Луначарского, д. 5, к. 1, литера А пом. 13-Н",NA,NA
"1884","197374, г.Санкт-Петербург, Яхтенная улица, д. 7, к. 2, литера А",30.217745,59.988686
"1885","196657, Санкт-Петербург, город Колпино, улица Веры Слуцкой, д. 89, литера А пом. 4-Н",NA,NA
"1886","197110, г.Санкт-Петербург,   Петровская коса, д. 5, литера А",30.2487885,59.9627489
"1887","193167, г.Санкт-Петербург, Невский проспект, д. 182, литера А пом. 1-Н, 2-Н, 3-Н, 4-Н, 5-Н, 9-Н, 3ЛК, 4ЛК, 5ЛК",NA,NA
"1888","192131, г.Санкт-Петербург, Ивановская улица, д. 6, литера П, сооружение 1",NA,NA
"1889","193019, г.Санкт-Петербург, улица Седова, д. 9, к. 1, литера А",30.392991,59.902142
"1890","197720, Санкт-Петербург, город Зеленогорск, проспект Ленина, д. 25, литера А пом. 1Н",NA,NA
"1891","196600, Санкт-Петербург, город Пушкин, улица Генерала Хазова, д. 8, литера А пом. 1-Н,3-Н,4-Н,6-Н,11-Н,12-Н",NA,NA
"1892","198052, г.Санкт-Петербург, Загородный проспект, д. 54, литера А пом. 6-н,7-н,8-н",NA,NA
"1893","190000, г.Санкт-Петербург, набережная реки Мойки, д. 94, литера А",30.2980533,59.9292671
"1894","199048, г.Санкт-Петербург, 5-я линия В.О., д. 68, литера И",30.274932,59.948786
"1895","195297, г.Санкт-Петербург, проспект Просвещения, д. 78, литера А пом. 3Н",30.4009668,60.0397646
"1896","195271, г.Санкт-Петербург, Замшина улица, д. 31, литера А пом. 1Н",NA,NA
"1897","196650, Санкт-Петербург, город Колпино, проспект Ленина, д. 74, литера А пом. 2-Н",NA,NA
"1898","г.Санкт-Петербург, улица Стойкости, д. 27, литера А пом. 19-Н",NA,NA
"1899","198328, г.Санкт-Петербург, Петергофское шоссе, д. 27, литера А",30.1816946,59.8471253
"1900","197022, г.Санкт-Петербург, Каменноостровский проспект, д. 54/31, литера А пом. 20Н 21Н 22Н 23Н 24Н 25Н 26Н 27Н 28Н",NA,NA
"1901","191119, г.Санкт-Петербург, Лиговский проспект, д. 88, литера Г, сооружение 1",NA,NA
"1902","г.Санкт-Петербург, участок набережной реки Невы ""Троицкий мост-Сампсониевский мост"", литера А",NA,NA
"1903","197760, Санкт-Петербург, город Кронштадт, проспект Ленина, д. 16, литера А",29.7665951,59.9969625
"1904","196210, г.Санкт-Петербург, Стартовая улица, д. 17, литера Г114",30.3077465,59.8058072
"1905","г.Санкт-Петербург, участок набережной реки Невы 'Малоохтинский мост-Арсенальная ул.', литера А",NA,NA
"1906","191186, г.Санкт-Петербург, набережная реки Мойки, д. 26, литера Б",30.319898,59.9390979
"1907","г.Санкт-Петербург, Штурманская улица, д. 6, к. 1, литера А",30.3079642,59.8123234
"1908","г.Санкт-Петербург, Лиговский проспект, д. 236, литера Р",30.344293,59.905316
"1909","г.Санкт-Петербург, улица Маршала Казакова, д. 68, к. 1, литера А пом. 25Н",NA,NA
"1910","г.Санкт-Петербург, Роменская улица, д. 12, литера А",30.3613491,59.9180874
"1911","г.Санкт-Петербург, Ленинский проспект, д. 67, к. 3, литера А",30.1821105,59.8602889
"1912","г.Санкт-Петербург, Пулковское шоссе, д. 41, литера ЗТ",30.2678391,59.8029127
"1913","Санкт-Петербург, город Петергоф, Конно-Гренадерская улица, д. 2, литера И",29.894241,59.886199
"1914","190031, г.Санкт-Петербург, улица Ефимова, д. 4а, литера Б",30.321758,59.925371
